date,platform,operating_system,year,month,counts
2021-02-18,Mobile Web,Android,2021,2,13081
2021-02-18,Mobile Web,Linux,2021,2,1
2021-02-17,Android,Android,2021,2,35644
2021-02-17,Mobile Web,Android,2021,2,13539
2021-02-17,Desktop,Linux,2021,2,58
2021-02-17,Mobile Web,iOS,2021,2,5684
2021-02-17,Desktop,Windows,2021,2,9608
2021-02-17,Desktop,Chrome OS,2021,2,15
2021-02-17,Mobile Web,Tizen,2021,2,2
2021-02-17,Desktop,Android,2021,2,139
2021-02-17,Desktop,iOS,2021,2,116
2021-02-17,Mobile Web,Linux,2021,2,2
2021-02-17,iOS,iOS,2021,2,8668
2021-02-17,Desktop,Macintosh,2021,2,679
2021-02-17,Desktop,(not set),2021,2,3
2021-02-17,Mobile Web,Windows,2021,2,2
2021-02-16,Mobile Web,iOS,2021,2,5611
2021-02-16,iOS,iOS,2021,2,8842
2021-02-16,Android,Android,2021,2,35517
2021-02-16,Mobile Web,BlackBerry,2021,2,3
2021-02-16,Desktop,iOS,2021,2,131
2021-02-16,Desktop,Chrome OS,2021,2,8
2021-02-16,Desktop,Linux,2021,2,60
2021-02-16,Desktop,Android,2021,2,148
2021-02-16,Desktop,Windows,2021,2,9364
2021-02-16,Desktop,Macintosh,2021,2,701
2021-02-16,Mobile Web,Android,2021,2,13608
2021-02-16,Mobile Web,Linux,2021,2,2
2021-02-16,Desktop,(not set),2021,2,1
2021-02-15,Android,Android,2021,2,38038
2021-02-15,Desktop,Linux,2021,2,56
2021-02-15,Mobile Web,iOS,2021,2,5794
2021-02-15,Desktop,Chrome OS,2021,2,12
2021-02-15,Desktop,Windows,2021,2,9316
2021-02-15,Desktop,Macintosh,2021,2,669
2021-02-15,Mobile Web,Tizen,2021,2,2
2021-02-15,Mobile Web,BlackBerry,2021,2,3
2021-02-15,Mobile Web,Windows,2021,2,1
2021-02-15,Desktop,(not set),2021,2,2
2021-02-15,iOS,iOS,2021,2,9255
2021-02-15,Mobile Web,Android,2021,2,14218
2021-02-15,Desktop,iOS,2021,2,146
2021-02-15,Desktop,Android,2021,2,162
2021-02-14,Desktop,Android,2021,2,155
2021-02-14,Mobile Web,Tizen,2021,2,4
2021-02-14,Desktop,Windows,2021,2,4824
2021-02-14,Desktop,Linux,2021,2,52
2021-02-14,Android,Android,2021,2,37334
2021-02-14,Mobile Web,Android,2021,2,13898
2021-02-14,Desktop,iOS,2021,2,139
2021-02-14,iOS,iOS,2021,2,8900
2021-02-14,Desktop,Macintosh,2021,2,508
2021-02-14,Mobile Web,BlackBerry,2021,2,2
2021-02-14,Mobile Web,Linux,2021,2,1
2021-02-14,Desktop,Chrome OS,2021,2,4
2021-02-14,Mobile Web,iOS,2021,2,5481
2021-02-13,Desktop,Android,2021,2,168
2021-02-13,Desktop,Chrome OS,2021,2,6
2021-02-13,iOS,iOS,2021,2,9065
2021-02-13,Mobile Web,iOS,2021,2,5406
2021-02-13,Mobile Web,Tizen,2021,2,3
2021-02-13,Desktop,Windows,2021,2,4474
2021-02-13,Mobile Web,Android,2021,2,13845
2021-02-13,Desktop,Playstation 4,2021,2,1
2021-02-13,Desktop,(not set),2021,2,1
2021-02-13,Desktop,iOS,2021,2,117
2021-02-13,Mobile Web,BlackBerry,2021,2,3
2021-02-13,Desktop,Linux,2021,2,75
2021-02-13,Mobile Web,Linux,2021,2,1
2021-02-13,Desktop,Macintosh,2021,2,505
2021-02-13,Android,Android,2021,2,37881
2021-02-12,Mobile Web,Android,2021,2,12818
2021-02-12,Desktop,Linux,2021,2,40
2021-02-12,Mobile Web,BlackBerry,2021,2,3
2021-02-12,Desktop,Windows,2021,2,4143
2021-02-12,Android,Android,2021,2,36693
2021-02-12,iOS,iOS,2021,2,8371
2021-02-12,Mobile Web,Linux,2021,2,1
2021-02-12,Desktop,Chrome OS,2021,2,11
2021-02-12,Desktop,(not set),2021,2,1
2021-02-12,Desktop,Macintosh,2021,2,470
2021-02-12,Mobile Web,iOS,2021,2,5042
2021-02-12,Desktop,iOS,2021,2,119
2021-02-12,Desktop,Android,2021,2,142
2021-02-11,iOS,iOS,2021,2,7982
2021-02-11,Desktop,iOS,2021,2,86
2021-02-11,Desktop,Chrome OS,2021,2,12
2021-02-11,Desktop,Linux,2021,2,44
2021-02-11,Desktop,(not set),2021,2,1
2021-02-11,Mobile Web,Tizen,2021,2,1
2021-02-11,Mobile Web,Linux,2021,2,2
2021-02-11,Desktop,Android,2021,2,127
2021-02-11,Desktop,Macintosh,2021,2,502
2021-02-11,Android,Android,2021,2,33754
2021-02-11,Mobile Web,BlackBerry,2021,2,1
2021-02-11,Mobile Web,Android,2021,2,12339
2021-02-11,Desktop,Playstation 4,2021,2,1
2021-02-11,Mobile Web,iOS,2021,2,4923
2021-02-11,Desktop,Windows,2021,2,6750
2021-02-10,Desktop,Linux,2021,2,46
2021-02-10,Android,Android,2021,2,34516
2021-02-10,Desktop,Macintosh,2021,2,518
2021-02-10,Mobile Web,iOS,2021,2,5305
2021-02-10,Desktop,(not set),2021,2,1
2021-02-10,Desktop,Android,2021,2,120
2021-02-10,iOS,iOS,2021,2,8374
2021-02-10,Desktop,iOS,2021,2,95
2021-02-10,Mobile Web,Linux,2021,2,2
2021-02-10,Mobile Web,Windows,2021,2,1
2021-02-10,Mobile Web,Android,2021,2,12674
2021-02-10,Desktop,Windows,2021,2,7978
2021-02-10,Desktop,Chrome OS,2021,2,19
2021-02-09,Mobile Web,iOS,2021,2,5197
2021-02-09,Desktop,iOS,2021,2,111
2021-02-09,Mobile Web,BlackBerry,2021,2,1
2021-02-09,Mobile Web,Macintosh,2021,2,1
2021-02-09,Mobile Web,Linux,2021,2,1
2021-02-09,iOS,iOS,2021,2,8532
2021-02-09,Desktop,Chrome OS,2021,2,10
2021-02-09,Desktop,(not set),2021,2,1
2021-02-09,Desktop,FreeBSD,2021,2,1
2021-02-09,Desktop,Linux,2021,2,60
2021-02-09,Mobile Web,Android,2021,2,12350
2021-02-09,Desktop,Android,2021,2,129
2021-02-09,Desktop,Windows,2021,2,8591
2021-02-09,Android,Android,2021,2,34113
2021-02-09,Desktop,Macintosh,2021,2,605
2021-02-08,Desktop,Chrome OS,2021,2,17
2021-02-08,Android,Android,2021,2,36407
2021-02-08,Mobile Web,iOS,2021,2,5483
2021-02-08,Desktop,Linux,2021,2,53
2021-02-08,Desktop,iOS,2021,2,112
2021-02-08,Desktop,Android,2021,2,110
2021-02-08,Mobile Web,Linux,2021,2,2
2021-02-08,Desktop,Macintosh,2021,2,613
2021-02-08,Mobile Web,BlackBerry,2021,2,2
2021-02-08,Mobile Web,Macintosh,2021,2,1
2021-02-08,Mobile Web,Android,2021,2,13087
2021-02-08,Desktop,(not set),2021,2,2
2021-02-08,iOS,iOS,2021,2,8811
2021-02-08,Desktop,Windows,2021,2,8909
2021-02-07,iOS,iOS,2021,2,9103
2021-02-07,Desktop,Chrome OS,2021,2,7
2021-02-07,Mobile Web,BlackBerry,2021,2,1
2021-02-07,Desktop,(not set),2021,2,2
2021-02-07,Desktop,Linux,2021,2,53
2021-02-07,Desktop,Windows,2021,2,5458
2021-02-07,Mobile Web,iOS,2021,2,5767
2021-02-07,Android,Android,2021,2,38058
2021-02-07,Mobile Web,Macintosh,2021,2,1
2021-02-07,Mobile Web,Android,2021,2,13878
2021-02-07,Mobile Web,Linux,2021,2,3
2021-02-07,Desktop,Macintosh,2021,2,590
2021-02-07,Desktop,iOS,2021,2,143
2021-02-07,Desktop,Android,2021,2,159
2021-02-07,Mobile Web,Tizen,2021,2,2
2021-02-06,Mobile Web,Linux,2021,2,2
2021-02-06,Desktop,iOS,2021,2,130
2021-02-06,Desktop,Chrome OS,2021,2,10
2021-02-06,Mobile Web,Tizen,2021,2,2
2021-02-06,Desktop,Android,2021,2,129
2021-02-06,Desktop,Linux,2021,2,49
2021-02-06,Desktop,FreeBSD,2021,2,1
2021-02-06,Desktop,Windows,2021,2,5957
2021-02-06,Mobile Web,Android,2021,2,13697
2021-02-06,Desktop,(not set),2021,2,1
2021-02-06,iOS,iOS,2021,2,9035
2021-02-06,Mobile Web,BlackBerry,2021,2,2
2021-02-06,Desktop,Macintosh,2021,2,577
2021-02-06,Mobile Web,iOS,2021,2,5574
2021-02-06,Android,Android,2021,2,36848
2021-02-06,Mobile Web,Macintosh,2021,2,1
2021-02-05,Desktop,(not set),2021,2,2
2021-02-05,iOS,iOS,2021,2,8705
2021-02-05,Mobile Web,iOS,2021,2,5280
2021-02-05,Desktop,Android,2021,2,118
2021-02-05,Desktop,iOS,2021,2,120
2021-02-05,Desktop,Windows,2021,2,8081
2021-02-05,Desktop,Linux,2021,2,53
2021-02-05,Android,Android,2021,2,35546
2021-02-05,Desktop,Macintosh,2021,2,604
2021-02-05,Mobile Web,Android,2021,2,12742
2021-02-05,Mobile Web,Linux,2021,2,3
2021-02-05,Desktop,Chrome OS,2021,2,16
2021-02-05,Mobile Web,BlackBerry,2021,2,1
2021-02-04,Desktop,Chrome OS,2021,2,12
2021-02-04,Mobile Web,Linux,2021,2,1
2021-02-04,Desktop,Playstation 4,2021,2,1
2021-02-04,Desktop,Linux,2021,2,51
2021-02-04,Mobile Web,BlackBerry,2021,2,3
2021-02-04,Desktop,(not set),2021,2,3
2021-02-04,Mobile Web,Android,2021,2,12597
2021-02-04,Mobile Web,iOS,2021,2,5240
2021-02-04,Desktop,iOS,2021,2,121
2021-02-04,Desktop,Windows,2021,2,8656
2021-02-04,iOS,iOS,2021,2,8127
2021-02-04,Android,Android,2021,2,33123
2021-02-04,Mobile Web,Macintosh,2021,2,1
2021-02-04,Mobile Web,Tizen,2021,2,1
2021-02-04,Desktop,Macintosh,2021,2,602
2021-02-04,Desktop,Android,2021,2,138
2021-02-03,Desktop,iOS,2021,2,109
2021-02-03,Desktop,Android,2021,2,159
2021-02-03,Desktop,Chrome OS,2021,2,11
2021-02-03,Desktop,Windows,2021,2,8885
2021-02-03,Mobile Web,iOS,2021,2,5455
2021-02-03,Mobile Web,BlackBerry,2021,2,1
2021-02-03,Android,Android,2021,2,35899
2021-02-03,Desktop,Linux,2021,2,63
2021-02-03,Desktop,(not set),2021,2,4
2021-02-03,Mobile Web,Windows,2021,2,1
2021-02-03,iOS,iOS,2021,2,8931
2021-02-03,Desktop,Macintosh,2021,2,655
2021-02-03,Mobile Web,Android,2021,2,13139
2021-02-02,Desktop,Macintosh,2021,2,661
2021-02-02,Desktop,Chrome OS,2021,2,13
2021-02-02,Mobile Web,Linux,2021,2,1
2021-02-02,Desktop,Linux,2021,2,43
2021-02-02,Desktop,Android,2021,2,129
2021-02-02,iOS,iOS,2021,2,8746
2021-02-02,Desktop,iOS,2021,2,127
2021-02-02,Desktop,(not set),2021,2,3
2021-02-02,Mobile Web,iOS,2021,2,5622
2021-02-02,Android,Android,2021,2,35184
2021-02-02,Desktop,Windows,2021,2,9128
2021-02-02,Mobile Web,Android,2021,2,13173
2021-02-02,Mobile Web,Macintosh,2021,2,1
2021-02-02,Mobile Web,BlackBerry,2021,2,1
2021-02-01,Desktop,Windows,2021,2,8944
2021-02-01,Mobile Web,BlackBerry,2021,2,1
2021-02-01,Desktop,Tizen,2021,2,1
2021-02-01,Desktop,Linux,2021,2,75
2021-02-01,Mobile Web,Linux,2021,2,3
2021-02-01,Mobile Web,Tizen,2021,2,2
2021-02-01,Desktop,Chrome OS,2021,2,12
2021-02-01,Android,Android,2021,2,38359
2021-02-01,Desktop,iOS,2021,2,147
2021-02-01,Desktop,Android,2021,2,156
2021-02-01,Desktop,(not set),2021,2,4
2021-02-01,Mobile Web,Android,2021,2,13789
2021-02-01,Mobile Web,iOS,2021,2,5949
2021-02-01,Mobile Web,Macintosh,2021,2,2
2021-02-01,iOS,iOS,2021,2,9493
2021-02-01,Desktop,Macintosh,2021,2,703
2021-01-31,Android,Android,2021,1,38223
2021-01-31,Mobile Web,Android,2021,1,13929
2021-01-31,Desktop,Windows,2021,1,5909
2021-01-31,Mobile Web,iOS,2021,1,5912
2021-01-31,Desktop,Chrome OS,2021,1,13
2021-01-31,Desktop,Playstation 4,2021,1,1
2021-01-31,iOS,iOS,2021,1,9606
2021-01-31,Desktop,Android,2021,1,152
2021-01-31,Mobile Web,Linux,2021,1,1
2021-01-31,Desktop,Linux,2021,1,50
2021-01-31,Mobile Web,Macintosh,2021,1,2
2021-01-31,Desktop,Macintosh,2021,1,632
2021-01-31,Desktop,iOS,2021,1,148
2021-01-31,Desktop,(not set),2021,1,6
2021-01-30,Desktop,Android,2021,1,146
2021-01-30,Desktop,Macintosh,2021,1,613
2021-01-30,Desktop,iOS,2021,1,121
2021-01-30,Desktop,(not set),2021,1,4
2021-01-30,Android,Android,2021,1,38249
2021-01-30,Desktop,Linux,2021,1,52
2021-01-30,Mobile Web,iOS,2021,1,5729
2021-01-30,Mobile Web,Android,2021,1,13524
2021-01-30,Mobile Web,Tizen,2021,1,1
2021-01-30,Mobile Web,Linux,2021,1,1
2021-01-30,Mobile Web,BlackBerry,2021,1,2
2021-01-30,Mobile Web,Macintosh,2021,1,3
2021-01-30,Desktop,Chrome OS,2021,1,12
2021-01-30,iOS,iOS,2021,1,9421
2021-01-30,Desktop,Playstation 4,2021,1,1
2021-01-30,Desktop,Windows,2021,1,6189
2021-01-29,Mobile Web,Linux,2021,1,3
2021-01-29,Desktop,(not set),2021,1,3
2021-01-29,Desktop,Chrome OS,2021,1,15
2021-01-29,Mobile Web,BlackBerry,2021,1,1
2021-01-29,Desktop,Windows,2021,1,8315
2021-01-29,Mobile Web,iOS,2021,1,5479
2021-01-29,Desktop,iOS,2021,1,114
2021-01-29,Desktop,Macintosh,2021,1,606
2021-01-29,iOS,iOS,2021,1,9062
2021-01-29,Android,Android,2021,1,36639
2021-01-29,Desktop,Linux,2021,1,38
2021-01-29,Mobile Web,Macintosh,2021,1,2
2021-01-29,Desktop,Xbox,2021,1,1
2021-01-29,Mobile Web,Android,2021,1,12714
2021-01-29,Desktop,Android,2021,1,139
2021-01-29,Mobile Web,Windows,2021,1,2
2021-01-28,Desktop,iOS,2021,1,143
2021-01-28,Mobile Web,Android,2021,1,13663
2021-01-28,Mobile Web,Linux,2021,1,1
2021-01-28,Desktop,Android,2021,1,150
2021-01-28,Mobile Web,Windows,2021,1,1
2021-01-28,Desktop,(not set),2021,1,1
2021-01-28,Desktop,Windows,2021,1,7304
2021-01-28,Desktop,Chrome OS,2021,1,16
2021-01-28,Desktop,Macintosh,2021,1,665
2021-01-28,iOS,iOS,2021,1,9400
2021-01-28,Mobile Web,iOS,2021,1,5830
2021-01-28,Mobile Web,Tizen,2021,1,1
2021-01-28,Desktop,Linux,2021,1,49
2021-01-28,Android,Android,2021,1,38421
2021-01-28,Mobile Web,Macintosh,2021,1,2
2021-01-28,Mobile Web,BlackBerry,2021,1,3
2021-01-27,Desktop,Macintosh,2021,1,669
2021-01-27,Desktop,iOS,2021,1,138
2021-01-27,Mobile Web,Linux,2021,1,1
2021-01-27,Desktop,Windows,2021,1,9244
2021-01-27,Desktop,Chrome OS,2021,1,13
2021-01-27,Mobile Web,Tizen,2021,1,1
2021-01-27,Mobile Web,Android,2021,1,13237
2021-01-27,Desktop,Linux,2021,1,46
2021-01-27,Mobile Web,BlackBerry,2021,1,1
2021-01-27,iOS,iOS,2021,1,9096
2021-01-27,Android,Android,2021,1,37106
2021-01-27,Mobile Web,iOS,2021,1,5426
2021-01-27,Desktop,Tizen,2021,1,1
2021-01-27,Desktop,(not set),2021,1,1
2021-01-27,Desktop,Android,2021,1,139
2021-01-26,Desktop,iOS,2021,1,120
2021-01-26,iOS,iOS,2021,1,8622
2021-01-26,Mobile Web,Linux,2021,1,2
2021-01-26,Mobile Web,iOS,2021,1,5392
2021-01-26,Desktop,Macintosh,2021,1,689
2021-01-26,Desktop,Windows,2021,1,8950
2021-01-26,Desktop,Android,2021,1,135
2021-01-26,Mobile Web,Tizen,2021,1,1
2021-01-26,Desktop,Linux,2021,1,50
2021-01-26,Desktop,(not set),2021,1,5
2021-01-26,Mobile Web,Android,2021,1,12661
2021-01-26,Mobile Web,Windows,2021,1,1
2021-01-26,Mobile Web,BlackBerry,2021,1,1
2021-01-26,Mobile Web,Macintosh,2021,1,1
2021-01-26,Desktop,Chrome OS,2021,1,12
2021-01-26,Android,Android,2021,1,35602
2021-01-25,Mobile Web,Macintosh,2021,1,1
2021-01-25,Desktop,Windows,2021,1,9044
2021-01-25,Desktop,(not set),2021,1,1
2021-01-25,iOS,iOS,2021,1,8737
2021-01-25,Desktop,iOS,2021,1,109
2021-01-25,Android,Android,2021,1,36061
2021-01-25,Mobile Web,Android,2021,1,12544
2021-01-25,Desktop,Macintosh,2021,1,663
2021-01-25,Desktop,Linux,2021,1,59
2021-01-25,Desktop,Android,2021,1,136
2021-01-25,Mobile Web,iOS,2021,1,5236
2021-01-25,Mobile Web,BlackBerry,2021,1,3
2021-01-25,Desktop,Chrome OS,2021,1,14
2021-01-25,Mobile Web,Windows,2021,1,1
2021-01-24,Mobile Web,BlackBerry,2021,1,1
2021-01-24,Desktop,Chrome OS,2021,1,12
2021-01-24,Desktop,Linux,2021,1,53
2021-01-24,iOS,iOS,2021,1,9453
2021-01-24,Desktop,(not set),2021,1,3
2021-01-24,Desktop,Macintosh,2021,1,614
2021-01-24,Mobile Web,Android,2021,1,13659
2021-01-24,Mobile Web,iOS,2021,1,5729
2021-01-24,Desktop,iOS,2021,1,135
2021-01-24,Desktop,Playstation 4,2021,1,1
2021-01-24,Desktop,Android,2021,1,155
2021-01-24,Android,Android,2021,1,38840
2021-01-24,Mobile Web,Macintosh,2021,1,2
2021-01-24,Desktop,Windows,2021,1,5794
2021-01-23,Desktop,Linux,2021,1,50
2021-01-23,Mobile Web,Macintosh,2021,1,2
2021-01-23,Desktop,Macintosh,2021,1,603
2021-01-23,Desktop,Chrome OS,2021,1,12
2021-01-23,Desktop,(not set),2021,1,2
2021-01-23,iOS,iOS,2021,1,9569
2021-01-23,Desktop,Playstation 4,2021,1,1
2021-01-23,Mobile Web,iOS,2021,1,5633
2021-01-23,Mobile Web,Android,2021,1,13738
2021-01-23,Desktop,iOS,2021,1,156
2021-01-23,Desktop,Windows,2021,1,6270
2021-01-23,Android,Android,2021,1,39802
2021-01-23,Desktop,Android,2021,1,154
2021-01-23,Mobile Web,Linux,2021,1,1
2021-01-23,Mobile Web,Windows,2021,1,1
2021-01-23,Mobile Web,BlackBerry,2021,1,2
2021-01-22,Desktop,Android,2021,1,122
2021-01-22,Android,Android,2021,1,37533
2021-01-22,Desktop,Chrome OS,2021,1,14
2021-01-22,Desktop,Windows,2021,1,8659
2021-01-22,iOS,iOS,2021,1,8716
2021-01-22,Desktop,Linux,2021,1,49
2021-01-22,Mobile Web,Linux,2021,1,1
2021-01-22,Desktop,Macintosh,2021,1,672
2021-01-22,Mobile Web,Windows,2021,1,2
2021-01-22,Mobile Web,Tizen,2021,1,2
2021-01-22,Mobile Web,BlackBerry,2021,1,1
2021-01-22,Mobile Web,Android,2021,1,12921
2021-01-22,Desktop,(not set),2021,1,2
2021-01-22,Desktop,iOS,2021,1,139
2021-01-22,Mobile Web,iOS,2021,1,5417
2021-01-22,Mobile Web,Macintosh,2021,1,2
2021-01-21,Android,Android,2021,1,36148
2021-01-21,Mobile Web,iOS,2021,1,5260
2021-01-21,Desktop,(not set),2021,1,2
2021-01-21,Desktop,Macintosh,2021,1,682
2021-01-21,Mobile Web,Linux,2021,1,3
2021-01-21,Desktop,iOS,2021,1,128
2021-01-21,Desktop,Chrome OS,2021,1,14
2021-01-21,Desktop,Android,2021,1,137
2021-01-21,Desktop,Windows,2021,1,8919
2021-01-21,Mobile Web,Macintosh,2021,1,2
2021-01-21,Desktop,Linux,2021,1,54
2021-01-21,Mobile Web,Android,2021,1,12804
2021-01-21,Mobile Web,BlackBerry,2021,1,2
2021-01-21,iOS,iOS,2021,1,8471
2021-01-20,Desktop,Linux,2021,1,50
2021-01-20,Mobile Web,Linux,2021,1,2
2021-01-20,Desktop,Android,2021,1,112
2021-01-20,Mobile Web,BlackBerry,2021,1,3
2021-01-20,Mobile Web,Windows,2021,1,1
2021-01-20,Desktop,Windows,2021,1,9077
2021-01-20,Android,Android,2021,1,37016
2021-01-20,iOS,iOS,2021,1,8873
2021-01-20,Desktop,Macintosh,2021,1,649
2021-01-20,Mobile Web,iOS,2021,1,5349
2021-01-20,Desktop,(not set),2021,1,3
2021-01-20,Desktop,iOS,2021,1,142
2021-01-20,Desktop,Chrome OS,2021,1,13
2021-01-20,Mobile Web,Android,2021,1,12937
2021-01-20,Mobile Web,Macintosh,2021,1,3
2021-01-19,Mobile Web,Tizen,2021,1,1
2021-01-19,Desktop,Macintosh,2021,1,727
2021-01-19,Mobile Web,Linux,2021,1,4
2021-01-19,Mobile Web,Android,2021,1,13329
2021-01-19,iOS,iOS,2021,1,8388
2021-01-19,Desktop,(not set),2021,1,4
2021-01-19,Mobile Web,Windows,2021,1,1
2021-01-19,Mobile Web,Macintosh,2021,1,1
2021-01-19,Desktop,Windows,2021,1,9137
2021-01-19,Desktop,Linux,2021,1,50
2021-01-19,Android,Android,2021,1,36333
2021-01-19,Desktop,Android,2021,1,141
2021-01-19,Mobile Web,BlackBerry,2021,1,4
2021-01-19,Desktop,Chrome OS,2021,1,8
2021-01-19,Desktop,iOS,2021,1,136
2021-01-19,Mobile Web,iOS,2021,1,5583
2021-01-18,Desktop,Windows,2021,1,9273
2021-01-18,Desktop,Chrome OS,2021,1,7
2021-01-18,Mobile Web,Android,2021,1,13858
2021-01-18,Desktop,(not set),2021,1,6
2021-01-18,Mobile Web,Macintosh,2021,1,3
2021-01-18,Desktop,Linux,2021,1,61
2021-01-18,Android,Android,2021,1,38528
2021-01-18,iOS,iOS,2021,1,8784
2021-01-18,Mobile Web,iOS,2021,1,5711
2021-01-18,Desktop,Macintosh,2021,1,699
2021-01-18,Desktop,Android,2021,1,146
2021-01-18,Mobile Web,Linux,2021,1,3
2021-01-18,Desktop,iOS,2021,1,134
2021-01-18,Mobile Web,BlackBerry,2021,1,3
2021-01-17,Desktop,Android,2021,1,153
2021-01-17,Android,Android,2021,1,41210
2021-01-17,Mobile Web,Macintosh,2021,1,2
2021-01-17,Desktop,(not set),2021,1,4
2021-01-17,Mobile Web,BlackBerry,2021,1,1
2021-01-17,Desktop,Macintosh,2021,1,610
2021-01-17,Mobile Web,iOS,2021,1,5988
2021-01-17,Desktop,Windows,2021,1,5987
2021-01-17,Mobile Web,Tizen,2021,1,1
2021-01-17,Mobile Web,Android,2021,1,15036
2021-01-17,Desktop,iOS,2021,1,168
2021-01-17,Desktop,Chrome OS,2021,1,7
2021-01-17,iOS,iOS,2021,1,9405
2021-01-17,Desktop,Linux,2021,1,48
2021-01-17,Mobile Web,Linux,2021,1,1
2021-01-16,iOS,iOS,2021,1,9425
2021-01-16,Mobile Web,Macintosh,2021,1,1
2021-01-16,Mobile Web,iOS,2021,1,5695
2021-01-16,Desktop,Macintosh,2021,1,594
2021-01-16,Desktop,Chrome OS,2021,1,12
2021-01-16,Android,Android,2021,1,40208
2021-01-16,Desktop,Android,2021,1,138
2021-01-16,Mobile Web,Tizen,2021,1,1
2021-01-16,Mobile Web,BlackBerry,2021,1,2
2021-01-16,Desktop,iOS,2021,1,138
2021-01-16,Desktop,Windows,2021,1,6248
2021-01-16,Desktop,(not set),2021,1,4
2021-01-16,Desktop,Linux,2021,1,41
2021-01-16,Mobile Web,Android,2021,1,14142
2021-01-15,Mobile Web,Macintosh,2021,1,1
2021-01-15,Desktop,Android,2021,1,121
2021-01-15,Mobile Web,Windows,2021,1,1
2021-01-15,Mobile Web,Linux,2021,1,1
2021-01-15,Desktop,(not set),2021,1,4
2021-01-15,Desktop,iOS,2021,1,137
2021-01-15,Desktop,Chrome OS,2021,1,14
2021-01-15,Desktop,Playstation 4,2021,1,1
2021-01-15,Mobile Web,iOS,2021,1,5497
2021-01-15,Mobile Web,BlackBerry,2021,1,1
2021-01-15,Desktop,Windows,2021,1,8408
2021-01-15,Desktop,Linux,2021,1,57
2021-01-15,Android,Android,2021,1,39335
2021-01-15,Mobile Web,Tizen,2021,1,1
2021-01-15,iOS,iOS,2021,1,8870
2021-01-15,Mobile Web,Android,2021,1,13895
2021-01-15,Desktop,Macintosh,2021,1,592
2021-01-14,Desktop,Chrome OS,2021,1,12
2021-01-14,Desktop,Linux,2021,1,44
2021-01-14,Mobile Web,Android,2021,1,13603
2021-01-14,Mobile Web,Tizen,2021,1,1
2021-01-14,Desktop,Windows,2021,1,8705
2021-01-14,iOS,iOS,2021,1,8803
2021-01-14,Desktop,Macintosh,2021,1,592
2021-01-14,Mobile Web,BlackBerry,2021,1,2
2021-01-14,Mobile Web,Linux,2021,1,3
2021-01-14,Mobile Web,iOS,2021,1,5416
2021-01-14,Desktop,iOS,2021,1,130
2021-01-14,Android,Android,2021,1,38918
2021-01-14,Desktop,Android,2021,1,134
2021-01-14,Desktop,(not set),2021,1,2
2021-01-13,Desktop,Macintosh,2021,1,616
2021-01-13,Mobile Web,Android,2021,1,14074
2021-01-13,Desktop,(not set),2021,1,1
2021-01-13,Mobile Web,iOS,2021,1,5440
2021-01-13,Mobile Web,Tizen,2021,1,1
2021-01-13,Mobile Web,Macintosh,2021,1,1
2021-01-13,Android,Android,2021,1,39543
2021-01-13,Desktop,Linux,2021,1,65
2021-01-13,Mobile Web,Linux,2021,1,1
2021-01-13,Desktop,Windows,2021,1,8780
2021-01-13,Desktop,iOS,2021,1,140
2021-01-13,iOS,iOS,2021,1,8887
2021-01-13,Desktop,Android,2021,1,130
2021-01-13,Desktop,Chrome OS,2021,1,11
2021-01-12,Desktop,Chrome OS,2021,1,9
2021-01-12,Mobile Web,Linux,2021,1,4
2021-01-12,Mobile Web,Tizen,2021,1,1
2021-01-12,Mobile Web,Macintosh,2021,1,1
2021-01-12,Desktop,Windows,2021,1,7224
2021-01-12,Desktop,Android,2021,1,124
2021-01-12,Desktop,(not set),2021,1,1
2021-01-12,Desktop,Macintosh,2021,1,450
2021-01-12,Desktop,iOS,2021,1,100
2021-01-12,Android,Android,2021,1,35991
2021-01-12,Desktop,Linux,2021,1,40
2021-01-12,iOS,iOS,2021,1,8002
2021-01-12,Mobile Web,iOS,2021,1,4764
2021-01-12,Mobile Web,Android,2021,1,12935
2021-01-11,Android,Android,2021,1,40662
2021-01-11,Desktop,iOS,2021,1,105
2021-01-11,Desktop,(not set),2021,1,2
2021-01-11,Desktop,Android,2021,1,131
2021-01-11,Desktop,Windows,2021,1,9677
2021-01-11,Desktop,Linux,2021,1,191
2021-01-11,iOS,iOS,2021,1,9303
2021-01-11,Desktop,Macintosh,2021,1,577
2021-01-11,Mobile Web,Linux,2021,1,7
2021-01-11,Mobile Web,iOS,2021,1,5583
2021-01-11,Mobile Web,Macintosh,2021,1,1
2021-01-11,Mobile Web,Tizen,2021,1,1
2021-01-11,Mobile Web,BlackBerry,2021,1,3
2021-01-11,Mobile Web,Android,2021,1,14583
2021-01-11,Desktop,Chrome OS,2021,1,8
2021-01-10,Mobile Web,iOS,2021,1,5910
2021-01-10,Desktop,iOS,2021,1,139
2021-01-10,Mobile Web,Android,2021,1,16193
2021-01-10,iOS,iOS,2021,1,9913
2021-01-10,Mobile Web,Linux,2021,1,5
2021-01-10,Desktop,Chrome OS,2021,1,8
2021-01-10,Desktop,Playstation 4,2021,1,2
2021-01-10,Desktop,Macintosh,2021,1,572
2021-01-10,Desktop,Android,2021,1,155
2021-01-10,Desktop,Windows,2021,1,5770
2021-01-10,Android,Android,2021,1,44633
2021-01-10,Desktop,(not set),2021,1,4
2021-01-10,Mobile Web,Macintosh,2021,1,2
2021-01-10,Desktop,Linux,2021,1,254
